feature,mean,sem,std
ETS1 (enhancer),3.319733203630529,0.17794844294817386,0.5627223857967576
SREBF1 (enhancer),3.169105140754252,0.12276671555004597,0.38822244199615635
ZBTB33 (enhancer),2.9380101654241146,0.08925485689723966,0.2822486400276666
NFYA (enhancer),2.816496850908218,0.11254177524289521,0.35588834168629835
NFE2 (enhancer),2.632254994590098,0.13902362489611836,0.43963130324462363
FOS (enhancer),2.3788778369006347,0.07877413156133614,0.24910567643557815
POLR3G (enhancer),1.5481815046811938,0.059675940893755115,0.18871189473785044
POLR3G (promoter),0.8649374474169133,0.04952134669594819,0.15660024835805014
BRCA1 (enhancer),0.7985178088482663,0.08436140485320016,0.2667741859476952
ZNF274 (enhancer),0.0,0.0,0.0
